,Nome dependencia Administrativa,Codigo Rede,Diretoria de ensino,Categoria,Tipo Escola,CodigoEscola,Codigo MEC,Nome Escola,Codigo Municipio,Municipio,Bairro,Codigo Distrito,Distrito,CEP,Complemento,Endereco,Numero,Ddd,Fone1,Fone2,Email,Zona
6117,MUNICIPAL,10210,LESTE 2,1,0,357121,35357121,TRES PONTES CEU EMEF,100,SAO PAULO,JARDIM CELIA,44,JARDIM HELENA,8191330,RUA,CAPACHOS ,344,11,21569654,,,1
6118,MUNICIPAL,10210,LESTE 2,1,0,357112,35357112,TRES PONTES CEU EMEI,100,SAO PAULO,JARDIM CELIA,44,JARDIM HELENA,8191330,RUA,CAPACHOS ,344,11,20258346,,,1
6119,MUNICIPAL,10210,LESTE 2,1,44,455829,35455829,TRES PONTES NIZETE LETICIA BISPO DOS SANTOS LIMA PROFA CEU,100,SAO PAULO,JARDIM CELIA,44,JARDIM HELENA,8191330,RUA,CAPACHOS ,10,,,,,1
6120,MUNICIPAL,10210,LESTE 2,1,0,207767,35207767,VALENTINA ANTONINI DA SILVA PROFA EMEI,100,SAO PAULO,PARQUE PAULISTANO,44,JARDIM HELENA,8081370,RUA,RUA CONCEICAO DO ALMEIDA,120,11,25810128,25814230,,1
6121,MUNICIPAL,10210,LESTE 2,1,0,207779,35207779,VICENTE AMATO SOBRINHO COMENDADOR EMEF,100,SAO PAULO,JARDIM DAS OLIVEIRAS,36,ITAIM PAULISTA,8111540,RUA,VALDOMIRO GONZAGA SILVA ,1233,11,25678289,29638611,,1
6122,MUNICIPAL,10210,LESTE 2,1,0,283289,35283289,VILA AIMORE CEI,100,SAO PAULO,VILA SEABRA,44,JARDIM HELENA,8180500,RUA,SIMAO RODRIGUES MOREIRA ,SN,11,25815037,,,1
6123,MUNICIPAL,10210,LESTE 2,1,0,58212,35058212,VILA CURUCA CEU EMEF,100,SAO PAULO,ITAIM PAULISTA,84,VILA CURUCA,8115000,AVENIDA,TITO MARECHAL,3400,11,25636111,25636112,,1
6124,MUNICIPAL,10210,LESTE 2,1,0,121460,35121460,VILA CURUCA II CEI DIRETO,100,SAO PAULO,VILA CURUCA,84,VILA CURUCA,8031560,RUA,GEORGINA DINIZ BRAGHIROLI ,350,11,20352085,25150032,,1
6125,MUNICIPAL,10210,LESTE 2,1,44,455830,35455830,VILA CURUCA IRENE RAMALHO CEU,100,SAO PAULO,ITAIM PAULISTA,84,VILA CURUCA,8115000,AVENIDA,TITO MARECHAL,3450,,,,,1
6126,MUNICIPAL,10210,LESTE 2,1,0,237164,35237164,VILA PROGRESSO CRECHE MUNICIPAL,100,SAO PAULO,VILA PROGRESSO (ZONA LESTE),74,SAO MIGUEL,8245160,RUA,RUA SUZANA DE MELO,881,11,20510825,20516045,,1
6127,MUNICIPAL,10210,LESTE 2,1,0,271172,35271172,VILA PROGRESSO EMEI,100,SAO PAULO,VILA PROGRESSO (ZONA LESTE),74,SAO MIGUEL,8240620,RUA,CORVETA JEQUITINHONHA ,SN,11,20513277,,,1
6128,MUNICIPAL,10210,LESTE 2,1,0,98784,35098784,VIRGILIO DE MELLO FRANCO EMEF,100,SAO PAULO,JARDIM SAO MARTINHO,44,JARDIM HELENA,8180010,RUA,RUA ERVA DO SERENO,15,11,25815031,,,1
6129,MUNICIPAL,10210,LESTE 2,1,0,271159,35271159,WANDA OVIDIO GONCALVES PROFA EMEF,100,SAO PAULO,JARDIM DAS OLIVEIRAS,36,ITAIM PAULISTA,8111730,RUA,ARISTIDES DE BASILE ,18,11,25631020,25691250,,1
6130,MUNICIPAL,10210,LESTE 2,1,0,280884,35280884,WILSON REIS SANTOS PROFESSOR EMEI,100,SAO PAULO,JARDIM LOURDES,96,LAJEADO,8452430,RUA,FRANCISCO DE SOUTOMAIOR ,SN,11,25631835,29633379,,1
6131,MUNICIPAL,10211,LESTE 3,1,0,223244,35223244,ADALBERTO PANZAN DR EMEI,100,SAO PAULO,JARDIM BANDEIRANTE (SAO RAFAEL),33,IGUATEMI,8372100,RUA,LUISA SARAZIM ,29,11,27313594,27313663,,1
6132,MUNICIPAL,10211,LESTE 3,1,0,279250,35279250,ADHEMAR FERREIRA DA SILVA CEI DIRETO,100,SAO PAULO,CONJUNTO HABITACIONAL SITIO CONCEICAO,25,CIDADE TIRADENTES,8473270,RUA,ANTONIO CARLOS MINGUES LOPES ,SN,11,29642166,29642307,,1
6133,MUNICIPAL,10211,LESTE 3,1,0,91431,35091431,ADONIRAN BARBOSA EMEI,100,SAO PAULO,CIDADE TIRADENTES,25,CIDADE TIRADENTES,8471330,RUA,PEDREIROS ,167,11,22822123,22822176,,1
6134,MUNICIPAL,10211,LESTE 3,1,0,298190,35298190,AGUA AZUL CEU CEI,100,SAO PAULO,CIDADE TIRADENTES,25,CIDADE TIRADENTES,8471000,AVENIDA,RUA DOS METALURGICOS,SN,11,22827157,62827157,,1
6135,MUNICIPAL,10211,LESTE 3,1,0,298177,35298177,AGUA AZUL CEU EMEF,100,SAO PAULO,CIDADE TIRADENTES,25,CIDADE TIRADENTES,8471000,,DOS METALURGICOS,1262,11,22827671,22850335,EMEFCEUAGUAAZUL@PREFEITURA.SP.GOV.BR,1
6136,MUNICIPAL,10211,LESTE 3,1,44,455556,35455556,AGUA AZUL PAULO RENATO COSTA SOUZA PROF CEU,100,SAO PAULO,CIDADE TIRADENTES,25,CIDADE TIRADENTES,8471000,AVENIDA,METALURGICOS ,1260,,,,,1
6137,MUNICIPAL,10211,LESTE 3,1,0,400051,35400051,AGUAS DE MARCO EMEF,100,SAO PAULO,CONJUNTO RESIDENCIAL JOSE BONIFACIO,47,JOSE BONIFACIO,8257010,RUA,AGUAS DE MARCO ,SN,11,25212615,,EMEFAGUASDEMARCO@PREFEITURA.SP.GOV.BR,1
6138,MUNICIPAL,10211,LESTE 3,1,0,87282,35087282,ALCEU AMOROSO LIMA EMEF,100,SAO PAULO,CONJUNTO PROMORAR RIO CLARO,75,SAO RAFAEL,8395330,RUA,CARMEM TORTOLA ,26,11,27512919,27513507,EMEFAMOROSO@PREFEITURA.SP.GOV.BR,1
6139,MUNICIPAL,10211,LESTE 3,1,0,68706,35068706,ALEXANDRE VANNUCHI LEME EMEF,100,SAO PAULO,CONJUNTO HABITACIONAL INACIO MONTEIRO,25,CIDADE TIRADENTES,8472170,RUA,RUA IGARAPE DA DIANA,60,11,25554046,25555119,EMEFAVLEME@PREFEITURA.SP.GOV.BR,1
6140,MUNICIPAL,10211,LESTE 3,1,0,282339,35282339,ALICE APARECIDA DE SOUZA PROFA CEI,100,SAO PAULO,CIDADE TIRADENTES,25,CIDADE TIRADENTES,8470600,RUA,RUA EDMUNDO ORIOLLI,430,11,22853776,25592201,,1
6141,MUNICIPAL,10211,LESTE 3,1,0,397775,35397775,ALTO ALEGRE CEU CEI,100,SAO PAULO,JARDIM IGUATEMI,33,IGUATEMI,8381001,AVENIDA,BENTO GUELFI ,SN,11,27311108,,,1
6142,MUNICIPAL,10211,LESTE 3,1,0,398408,35398408,ALTO ALEGRE CEU EMEF,100,SAO PAULO,JARDIM IGUATEMI,33,IGUATEMI,8381001,AVENIDA,BENTO GUELFI ,SN,11,27311116,,EMEFCEUALTOALEGRE@PREFEITURA.SP.GOV.BR,1
6143,MUNICIPAL,10211,LESTE 3,1,0,398238,35398238,ALTO ALEGRE CEU EMEI,100,SAO PAULO,JARDIM IGUATEMI,33,IGUATEMI,8381001,AVENIDA,BENTO GUELFI ,SN,11,27311106,,,1
6144,MUNICIPAL,10211,LESTE 3,1,0,92733,35092733,AMACIO MAZZAROPI EMEI,100,SAO PAULO,CONJUNTO HABITACIONAL INACIO MONTEIRO,31,GUAIANASES,8472070,RUA,ARROIO PORANDUBA ,55,11,25552404,25558437,,1
6145,MUNICIPAL,10211,LESTE 3,1,0,74743,35074743,ANNA LAMBERGA ZEGLIO VEREADORA EMEF,100,SAO PAULO,CIDADE TIRADENTES,25,CIDADE TIRADENTES,8475320,RUA,OLIMPIA MONTANI ,231,11,22821555,29649068,EMEFALZEGLIO@PREFEITURA.SP.GOV.BR,1
6146,MUNICIPAL,10211,LESTE 3,1,0,90736,35090736,ANTONIA DE OLIVEIRA MOTA DE ARAUJO PROFA EMEI,100,SAO PAULO,CONJUNTO PROMORAR RIO CLARO,75,SAO RAFAEL,8395320,RUA,CINIRA POLONIO ,1,11,27512869,27537999,,1
6147,MUNICIPAL,10211,LESTE 3,1,0,62789,35062789,ANTONIO D'AVILA PROF EMEF,100,SAO PAULO,CONJUNTO HABITACIONAL SANTA ETELVINA II,25,CIDADE TIRADENTES,8485310,RUA,RUA IGARAPE AGUA AZUL,1259,11,22821569,25160371,EMEFADAVILA@PREFEITURA.SP.GOV.BR,1
6148,MUNICIPAL,10211,LESTE 3,1,0,92952,35092952,ANTONIO PEREIRA IGNACIO EMEF,100,SAO PAULO,CONJUNTO HABITACIONAL CASTRO ALVES,25,CIDADE TIRADENTES,8474000,RUA,SARA KUBITSCHECK ,186,11,22820521,29649078,EMEFAPIGNACIO@PREFEITURA.SP.GOV.BR,1
6149,MUNICIPAL,10211,LESTE 3,1,0,91376,35091376,APARECIDA MARIA MENDONCA PROFA EMEI,100,SAO PAULO,CONJUNTO RESIDENCIAL JOSE BONIFACIO,47,JOSE BONIFACIO,8253250,RUA,RUA ISIDORO DE LARA,150,11,20791441,22863885,EMEIAPMMENDONCA@PREFEITURA.SP.GOV.BR,1
6150,MUNICIPAL,10211,LESTE 3,1,0,237401,35237401,ARAUCARIAS CRECHE MUNICIPAL,100,SAO PAULO,CONJUNTO RESIDENCIAL JOSE BONIFACIO,47,JOSE BONIFACIO,8255040,RUA,RUA ALBERTO FINK,SN,11,25213861,25220200,CEIARAUCARIAS@PREFEITURA.SP.GOV.BR,1
6151,MUNICIPAL,10211,LESTE 3,1,0,55207,35055207,ARTUR NEIVA EMEF,100,SAO PAULO,JARDIM HELENA,47,JOSE BONIFACIO,8420130,AVENIDA,GUADALUPE NOSSA SENHORA,212,11,25544530,25571936,EMEFANEIVA@PREFEITURA.SP.GOV.BR,1
6152,MUNICIPAL,10211,LESTE 3,1,0,92964,35092964,AURELIANO LEITE EMEF,100,SAO PAULO,CIDADE TIRADENTES,25,CIDADE TIRADENTES,8470790,RUA,RUA JOSE FCO BRANDAO,370,11,25160356,29648045,EMEFALEITE@PREFEITURA.SP.GOV.BR,1
6153,MUNICIPAL,10211,LESTE 3,1,0,237565,35237565,BARBARA HELIODORA CRECHE MUNICIPAL,100,SAO PAULO,CIDADE TIRADENTES,25,CIDADE TIRADENTES,8470790,RUA,JOSE FRANCISCO BRANDAO ,80,11,22821142,22821618,,1
6154,MUNICIPAL,10211,LESTE 3,1,0,561373,35561373,BEGONIA REAL EMEI,100,SAO PAULO,JARDIM PEDRA BRANCA,47,JOSE BONIFACIO,8490870,RUA,HERA DO CANADA ,20,11,22858486,,EMEIBEGONIAREAL@PREFEITURA.SP.GOV.BR,1
6155,MUNICIPAL,10211,LESTE 3,1,0,55189,35055189,BENEDITO CALIXTO EMEF,100,SAO PAULO,JARDIM SAO PEDRO,47,JOSE BONIFACIO,8420650,RUA,LUIS MEDEIROS DA SILVA ,195,11,25571982,,EMEFBCALIXTO@PREFEITURA.SP.GOV.BR,1
6156,MUNICIPAL,10211,LESTE 3,1,0,98735,35098735,BENEDITO MONTENEGRO PROF EMEF,100,SAO PAULO,JARDIM TRES MARIAS,33,IGUATEMI,8375000,AVENIDA,RAGUEB CHOHFI ,4046,11,27315764,,EMEFBMONTENEGRO@PREFEITURA.SP.GOV.BR,1
6157,MUNICIPAL,10211,LESTE 3,1,0,87257,35087257,BUENO DE AZEVEDO DR EMEI,100,SAO PAULO,CONJUNTO RESIDENCIAL JOSE BONIFACIO,47,JOSE BONIFACIO,8253110,RUA,RUA AUGUSTO CAVALCANTI,232,11,25211264,25216044,EMEIBAZEVEDO@PREFEITURA.SP.GOV.BR,1
6158,MUNICIPAL,10211,LESTE 3,1,0,200062,35200062,CAIO SERGIO POMPEU DE TOLEDO EMEF,100,SAO PAULO,CONJUNTO HABITACIONAL SANTA ETELVINA II,25,CIDADE TIRADENTES,8485020,AVENIDA,NASCER DO SOL ,180,11,22821513,25160398,EMEFCAIOSERGIO@IG.COM.BR,1
6159,MUNICIPAL,10211,LESTE 3,1,0,72230,35072230,CANDIDA DORA PINO PRETINI PROFA EMEF,100,SAO PAULO,CONJUNTO PROMORAR RIO CLARO,75,SAO RAFAEL,8395320,RUA,CINIRA POLONIO ,100,11,27521005,27521007,EMEFCEUCANDIDADORAN@PREFEITURA.SP.GOV.BR,1
6160,MUNICIPAL,10211,LESTE 3,1,0,207861,35207861,CARLOS CORREA MASCARO PROF EMEF,100,SAO PAULO,JARDIM DA CONQUISTA (ZONA LESTE),33,IGUATEMI,8343320,TRAVESSA,SALVE A MOCIDADE ,932,11,27310515,27312406,EMEFCMASCARO@PREFEITURA.SP.GOV.BR,1
6161,MUNICIPAL,10211,LESTE 3,1,0,90670,35090670,CARLOS JEREISSATI SENADOR EMEI,100,SAO PAULO,CONJUNTO RESIDENCIAL JOSE BONIFACIO,47,JOSE BONIFACIO,8253280,RUA,RUA GUILHERME VALENCIA,125,11,25210496,25214433,EMEICJEREISSATI@PREFEITURA.SP.GOV.BR,1
6162,MUNICIPAL,10211,LESTE 3,1,0,91388,35091388,CARLOTA PEREIRA QUEIROZ EMEI,100,SAO PAULO,CIDADE TIRADENTES,25,CIDADE TIRADENTES,8471100,RUA,RUA FERNANDO GANGA,25,11,22824070,25160405,,1
6163,MUNICIPAL,10211,LESTE 3,1,0,92685,35092685,CARMEM MIRANDA EMEI,100,SAO PAULO,JARDIM SANTO ANDRE,75,SAO RAFAEL,8390000,RUA,MIGUEL FERREIRA DE MELO ,10,11,27517914,,,1
6164,MUNICIPAL,10211,LESTE 3,1,0,98747,35098747,CELIA CAMARGO PENTEADO ELIAS PROFA EMEI,100,SAO PAULO,PRQ S RAFAEL,75,SAO RAFAEL,8320120,RUA,R JOSE VIEIRA DO RIO,257,11,20153216,20196061,,1
6165,MUNICIPAL,10211,LESTE 3,1,0,434097,35434097,CELIA REGINA ANDERY BRAGA PROFESSORA EMEF,100,SAO PAULO,JARDIM AUREA,25,CIDADE TIRADENTES,8421107,RUA,HENRIQUE ADAMUS ,15,11,25182728,,EMEFCELIAANDERY@PREFEITURA.SP.GOV.BR,1
6166,MUNICIPAL,10211,LESTE 3,1,0,4156,35004156,CENTRO DE EDUCAÇÃO INFANTIL ARRAIAL DO TIJUCO,100,SAO PAULO,JARDIM DA LARANJEIRA (ZONA LESTE),33,IGUATEMI,8381010,,BERNARDO ANTUNES ROLIM,SN,11,27311329,,ACAOCOLONIAL@IG.COM.BR,1
6167,MUNICIPAL,10211,LESTE 3,1,50,568120,35568120,CENTRO INTEG ED DE JOVENS E ADULTOS IGUATEMI I,100,SAO PAULO,PARQUE BOA ESPERANCA,33,IGUATEMI,8341120,,AV RAGUEB CHOFFI,3747,11,20598858,20598918,CIEJAIGUATEMI1@PREFEITURA.SP.GOV.BR,1
6168,MUNICIPAL,10211,LESTE 3,1,0,55426,35055426,CIDADE DE OSAKA EMEF,100,SAO PAULO,PARQUE SAO RAFAEL,75,SAO RAFAEL,8311080,AVENIDA,MURITIBA BARONESA,55,11,20153201,,EMEFCIDOSAKA@PREFEITURA.SP.GOV.BR,1
6169,MUNICIPAL,10211,LESTE 3,1,0,237589,35237589,CIDADE TIRADENTES CRECHE MUNICIPAL,100,SAO PAULO,CIDADE TIRADENTES,25,CIDADE TIRADENTES,8470250,RUA,RUA SANTO RIZZO,122,11,22855151,29648118,,1
6170,MUNICIPAL,10211,LESTE 3,1,0,201959,35201959,CLAUDIA BARTOLOMAZI PROFA EMEF,100,SAO PAULO,CONJUNTO HABITACIONAL SANTA ETELVINA III,25,CIDADE TIRADENTES,8485440,RUA,RUA ARROIO ARAPONGAS,275,11,22821292,22821589,EMEFCBARTOLOMAZI@PREFEITURA.SP.GOV.BR,1
6171,MUNICIPAL,10211,LESTE 3,1,0,55013,35055013,CLAUDIO MANOEL DA COSTA EMEF,100,SAO PAULO,JARDIM RODOLFO PIRANI,75,SAO RAFAEL,8310000,AVENIDA,RODOLFO PIRANI ,224,11,27513202,27537222,EMEFCMCOSTA@PREFEITURA.SP.GOV.BR,1
6172,MUNICIPAL,10211,LESTE 3,1,0,207822,35207822,CLOTILDE ROSA HENRIQUES ELIAS PROFA EMEF,100,SAO PAULO,CONJUNTO HABITACIONAL SANTA ETELVINA III,47,JOSE BONIFACIO,8485475,RUA,ARROIO CAMPO BOM ,215,11,22820613,22821039,EMEFCLOTILDE@PREFEITURA.SP.GOV.BR,1
6173,MUNICIPAL,10211,LESTE 3,1,0,55402,35055402,COELHO NETO EMEF,100,SAO PAULO,PARQUE BOA ESPERANCA,33,IGUATEMI,8370030,RUA,RUA DIOGO GARCIA,128,11,27312403,27312970,EMEFCNETO@PREFEITURA.SP.GOV.BR,1
6174,MUNICIPAL,10211,LESTE 3,1,0,419357,35419357,CONJUNTO HABITACIONAL BARRO BRANCO II C - EMEF,100,SAO PAULO,CONJUNTO HABITACIONAL BARRO BRANCO II,25,CIDADE TIRADENTES,8473591,RUA,ALFONSO ASTURARO ,SN,11,22853094,,EMEFBARROBRANCO2@PREFEITURA.SP.GOV.BR,1
6175,MUNICIPAL,10211,LESTE 3,1,0,237383,35237383,CONJUNTO PRESTES MAIA CRECHE MUNICIPAL,100,SAO PAULO,CONJUNTO RESIDENCIAL PRESTES MAIA,25,CIDADE TIRADENTES,8490020,RUA,RUA INACIO PINTO LIMA,16,11,25550559,25554155,,1
6176,MUNICIPAL,10211,LESTE 3,1,0,87245,35087245,DENISE MERCIER AGUIAR PROFA EMEI,100,SAO PAULO,CONJUNTO RESIDENCIAL JOSE BONIFACIO,47,JOSE BONIFACIO,8255500,RUA,RUA GIOVANI QUADRI,354,11,25216055,25217355,EMEIDMRAGUIAR@PREFEITURA.SP.GOV.BR,1
6177,MUNICIPAL,10211,LESTE 3,1,0,249312,35249312,DIRCE GENESIO DOS SANTOS PROFA EMEF,100,SAO PAULO,JARDIM IGUATEMI,33,IGUATEMI,8380200,RUA,OSCAR MULLER ,135,11,27313699,27316199,EMEFDGSANTOS@PREFEITURA.SP.GOV.BR,1
6178,MUNICIPAL,10211,LESTE 3,1,0,237644,35237644,DOS INCONFIDENTES CRECHE MUNICIPAL,100,SAO PAULO,CONJUNTO HABITACIONAL CASTRO ALVES,25,CIDADE TIRADENTES,8474220,RUA,RUA CONTO DE AREIA,203,11,22820855,22853233,,1
6179,MUNICIPAL,10211,LESTE 3,1,0,74724,35074724,DULCE SALLES FERRAZ PROFA EMEI,100,SAO PAULO,CIDADE TIRADENTES,25,CIDADE TIRADENTES,8475330,RUA,OLIVEIRA ROMA ,16,11,22824147,25160363,,1
6180,MUNICIPAL,10211,LESTE 3,1,0,200529,35200529,EDUARDO KNNESSE DE MELLO PROF EMEI,100,SAO PAULO,CONJUNTO HABITACIONAL SANTA ETELVINA II,25,CIDADE TIRADENTES,8485020,AVENIDA,RUA NASCER DO SOL,425,11,22821490,29640756,,1
6181,MUNICIPAL,10211,LESTE 3,1,0,78773,35078773,ELIAS SHAMMASS EMEF,100,SAO PAULO,CONJUNTO HABITACIONAL SITIO CONCEICAO,25,CIDADE TIRADENTES,8473020,RUA,PAI NOSSO ,7,11,25181119,,EMEFESHAMMASS@PREFEITURA.SP.GOV.BR,1
6182,MUNICIPAL,10211,LESTE 3,1,0,92712,35092712,ELISA KAUFFMANN ABRAMOVICH EMEI,100,SAO PAULO,CIDADE TIRADENTES,25,CIDADE TIRADENTES,8471740,RUA,RUA RENE DE TOLEDO,55,11,22820978,25160370,,1
6183,MUNICIPAL,10211,LESTE 3,1,0,200530,35200530,ELISIARIO RODRIGUES DE SOUSA PROF EMEI,100,SAO PAULO,CONJUNTO HABITACIONAL SANTA ETELVINA II,25,CIDADE TIRADENTES,8485280,RUA,RUA EDSON DANILLO DOTTO,520,11,22824353,29640299,,1
6184,MUNICIPAL,10211,LESTE 3,1,0,236901,35236901,ELIZABETH SOUZA LOBO CRECHE MUNICIPAL,100,SAO PAULO,VILA ESTER,75,SAO RAFAEL,8330260,AVENIDA,MENDONCA E VASCONCELOS ,201,11,20199081,29623254,,1
6185,MUNICIPAL,10211,LESTE 3,1,0,578691,35578691,EMEF ACLAMADO,100,SAO PAULO,PARQUE BOA ESPERANCA,33,IGUATEMI,8341240,RUA,RUA SESSENTA E TRES,10,,,,EMEFACALAMADO@PREFEITURA.SP.GOV.BR,1
6186,MUNICIPAL,10211,LESTE 3,1,0,249828,35249828,EMEF PROFESSORA MARIA LISBOA DA SILVA,100,SAO PAULO,PARQUE BOA ESPERANCA,33,IGUATEMI,8341240,RUA,CURUMATIM ,201,11,27328121,27328124,EMEFCEUMARIALISBOASILVA@PREFEITURA.SP.GOV.BR,1
6187,MUNICIPAL,10211,LESTE 3,1,0,90657,35090657,ERNANI SILVA BRUNO EMEI,100,SAO PAULO,CONJUNTO RESIDENCIAL JOSE BONIFACIO,47,JOSE BONIFACIO,8250580,RUA,RUA DANIEL MONGOLO,145,11,22056872,22865733,EMEIESBRUNO@PREFEITURA.SP.GOV.BR,1
6188,MUNICIPAL,10211,LESTE 3,1,0,417051,35417051,ESCOLA DE ENSINO FUNDAMENTAL MARTIN LUTHER KING JR,100,SAO PAULO,JARDIM MARILU,33,IGUATEMI,8371410,AVENIDA,AVENIDA DO PROGRESSO,100,11,27317766,,EMEFMARTINLUTHER@PREFEITURA.SP.GOV.BR,1
6189,MUNICIPAL,10211,LESTE 3,1,0,569884,35569884,ESCOLA MUN DE ED INF PROFA DORACI DOS SANTOS RAMOS,100,SAO PAULO,CIDADE TIRADENTES,25,CIDADE TIRADENTES,8490580,RUA,RUA SAO VALFREDO,SN,,,,,1
6190,MUNICIPAL,10211,LESTE 3,1,0,480459,35480459,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PROFA FULVIA ROSEMBERG,100,SAO PAULO,VILA PAULISTA I,25,CIDADE TIRADENTES,8490640,RUA,MOACIR GOMES DE ALMEIDA ,SN,11,21533282,,,1
6191,MUNICIPAL,10211,LESTE 3,1,0,55448,35055448,FELICIO PAGLIUSO PROF EMEF,100,SAO PAULO,JARDIM ROSELI,33,IGUATEMI,8380045,RUA,ABNER RIBEIRO BORGES ,224,11,27313203,27317455,EMEFFPAGLIUSO@PREFEITURA.SP.GOV.BR,1
6192,MUNICIPAL,10211,LESTE 3,1,0,84323,35084323,FELIPE D'OLIVEIRA EMEI,100,SAO PAULO,PARQUE BOA ESPERENCA,33,IGUATEMI,8341070,RUA,RUA ANTONIO PAVAO,5,11,27311580,27313205,,1
6193,MUNICIPAL,10211,LESTE 3,1,0,87300,35087300,FLORINDA ROBERTO QUEIROZ DE CASTRO EMEI,100,SAO PAULO,JARDIM SAO PEDRO,47,JOSE BONIFACIO,8420660,RUA,RUA LINCOLN JUNQUEIRA,100,11,25544538,25572039,EMEIFRQCASTRO@PREFEITURA.SP.GOV.BR,1
6194,MUNICIPAL,10211,LESTE 3,1,0,271184,35271184,FRANCISCO ADAUTO RODRIGUES EMEI,100,SAO PAULO,JARDIM HELENA,33,IGUATEMI,8371150,RUA,AGUARICO ,5,11,27311877,27319100,,1
6195,MUNICIPAL,10211,LESTE 3,1,0,237656,35237656,GERALDO MAGELA IPERON CRECHE MUNICIPAL,100,SAO PAULO,JARDIM SOARES,31,GUAIANASES,8460230,RUA,RUA SAMOUNA,216,11,25579956,,,1
6196,MUNICIPAL,10211,LESTE 3,1,0,207858,35207858,GESSY GEBARA PROFA EMEI,100,SAO PAULO,CONJUNTO HABITACIONAL SITIO CONCEICAO,25,CIDADE TIRADENTES,8473010,RUA,RUA CACHOEIRA DAS GARCAS,SN,11,25554165,25554182,,1
6197,MUNICIPAL,10211,LESTE 3,1,0,87294,35087294,GIANFEDERICO PORTA PROF EMEI,100,SAO PAULO,JARDIM SOARES,31,GUAIANASES,8460180,RUA,TORRE DE SANTIAGO ,323,11,25544504,25570634,,1
6198,MUNICIPAL,10211,LESTE 3,1,0,434085,35434085,HELINA COUTINHO LOURENCO ALVES PROFESSORA EMEF,100,SAO PAULO,CONJUNTO HABITACIONAL SANTA ETELVINA III,25,CIDADE TIRADENTES,8485460,RUA,ARROIO SARANDI ,SN,11,25166289,,EMEFHELINACOUTINHO@PREFEITURA.SP.GOV.BR,1
6199,MUNICIPAL,10211,LESTE 3,1,0,66734,35066734,HENRIQUE SOUZA FILHO HENFIL EMEF,100,SAO PAULO,JARDIM MARILU,33,IGUATEMI,8371400,RUA,RUA ERICO SEMER,SN,11,27312097,27313204,EMEFHENFIL@PREFEITURA.SP.GOV.BR,1
6200,MUNICIPAL,10211,LESTE 3,1,0,247558,35247558,IGUATEMI EMEI,100,SAO PAULO,RECANTO VERDE DO SOL,33,IGUATEMI,8381770,RUA,TAURO ,SN,11,27316038,27316504,,1
6201,MUNICIPAL,10211,LESTE 3,1,44,455477,35455477,INACIO MONTEIRO CEU,100,SAO PAULO,CONJUNTO HABITACIONAL INACIO MONTEIRO,25,CIDADE TIRADENTES,8472721,RUA,BARROSO DO AMAZONAS BARAO,10,,,,,1
6202,MUNICIPAL,10211,LESTE 3,1,0,57332,35057332,INACIO MONTEIRO CEU EMEF,100,SAO PAULO,CONJUNTO HABITACIONAL INACIO MONTEIRO,25,CIDADE TIRADENTES,8472721,RUA,BARROSO DO AMAZONAS BARAO,SN,11,25189023,,EMEFCEUINACIOMONTEIRO@PREFEITURA.SP.GOV.BR,1
6203,MUNICIPAL,10211,LESTE 3,1,0,57484,35057484,INACIO MONTEIRO CEU EMEI,100,SAO PAULO,CONJUNTO HABITACIONAL INACIO MONTEIRO,25,CIDADE TIRADENTES,8472725,RUA,JOAQUIM DO AMPARO BARAO,SN,11,25189013,25189030,,1
6204,MUNICIPAL,10211,LESTE 3,1,0,237361,35237361,INACIO MONTEIRO CRECHE MUNICIPAL,100,SAO PAULO,CONJUNTO HABITACIONAL INACIO MONTEIRO,25,CIDADE TIRADENTES,8472610,RUA,RUA CACHOEIRA MORENA,225,11,25550520,25555905,,1
6205,MUNICIPAL,10211,LESTE 3,1,0,298189,35298189,IRENE MANKE MARQUES PROFESSORA CEU EMEI,100,SAO PAULO,CIDADE TIRADENTES,25,CIDADE TIRADENTES,8471000,AVENIDA,RUA DOS METALURGICOS,SN,11,22827569,,,1
6206,MUNICIPAL,10211,LESTE 3,1,0,237474,35237474,JACARANDA CRECHE MUNICIPAL,100,SAO PAULO,CONJUNTO RESIDENCIAL JOSE BONIFACIO,47,JOSE BONIFACIO,8253110,RUA,RUA AUGUSTO CAVALCANTI,198,11,25216327,25243557,CEIJACARNDA@PREFEITURA.SP.GOV.BR,1
6207,MUNICIPAL,10211,LESTE 3,1,0,236950,35236950,JARDIM COLORADO CRECHE MUNICIPAL,100,SAO PAULO,JARDIM RODOLFO PIRANI,75,SAO RAFAEL,8310240,RUA,RUA JOSE ARAUJO VIEIRA,30,11,27533756,,,1
6208,MUNICIPAL,10211,LESTE 3,1,0,285808,35285808,JARDIM DA CONQUISTA II EMEI,100,SAO PAULO,JARDIM DA CONQUISTA (ZONA LESTE),33,IGUATEMI,8344220,TRAVESSA,TRAVESSA JAMBALAYA,49,11,27348754,27354695,,1
6209,MUNICIPAL,10211,LESTE 3,1,0,271147,35271147,JARDIM DAS LARANJEIRAS EMEF,100,SAO PAULO,JARDIM BANDEIRANTE (SAO RAFAEL),33,IGUATEMI,8372100,RUA,RUA LUISA SARAZIM,139,11,27310555,27317774,EMEFJDLARANJEIRAS@PREFEITURA.SP.GOV.BR,1
